Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster
16586,80,2,898.03,2,3,4,9,At Risk,0
16588,22,4,1361.28,4,4,4,12,Champions,0
16589,86,1,153.12,2,2,1,5,Hibernating,1
16590,36,2,605.9,4,3,3,10,Loyal Customers,3
16592,11,12,3641.43,5,5,5,15,Champions,2
16593,26,5,741.11,4,4,3,11,Loyal Customers,0
16595,12,4,1397.59,5,4,4,13,Champions,0
16596,2,3,329.48,5,4,2,11,Loyal Customers,3
16599,21,1,172.8,4,2,1,7,New Customers,3
16600,10,7,1225.89,5,5,4,14,Champions,2
16601,26,2,419.18,4,3,2,9,Loyal Customers,3
16602,24,1,235.25,4,2,2,8,New Customers,3
16604,198,2,432.45000000000005,1,3,2,6,At Risk,1
16606,40,2,357.66,3,3,2,8,Loyal Customers,3
16607,35,11,2267.0,4,5,5,14,Champions,2
16608,89,2,1166.4,2,3,4,9,At Risk,0
16611,39,5,1643.04,3,4,4,11,Loyal Customers,0
16612,15,5,2057.77,5,4,5,14,Champions,2
16614,38,2,673.6,3,3,3,9,Loyal Customers,3
16615,262,1,291.5,1,2,2,5,Hibernating,1
16619,19,3,1678.04,4,4,4,12,Champions,0
16620,25,4,1428.47,4,4,4,12,Champions,0
16622,179,1,225.4,1,2,1,4,Hibernating,1
16623,37,3,885.79,3,4,4,11,Loyal Customers,0
16625,58,4,1260.47,3,4,4,11,Loyal Customers,0
16628,43,2,130.05,3,3,1,7,Loyal Customers,3
16630,43,1,106.80000000000001,3,2,1,6,Potential Loyalists,1
16631,117,7,1872.3600000000001,2,5,5,12,At Risk,0
16632,121,2,406.4,2,3,2,7,At Risk,1
16634,8,5,1475.75,5,4,4,13,Champions,2
16635,42,1,473.0,3,2,3,8,Potential Loyalists,3
16636,74,4,2237.2200000000003,2,4,5,11,At Risk,0
16638,4,6,749.8100000000001,5,5,3,13,Loyal Customers,2
16639,45,1,490.47,3,2,3,8,Potential Loyalists,3
16640,33,1,179.4,4,2,1,7,New Customers,3
16641,337,1,323.4,1,2,2,5,Hibernating,1
16642,51,1,350.72,3,2,2,7,Potential Loyalists,3
16643,58,1,435.6,3,2,2,7,Potential Loyalists,3
16645,371,1,160.39,1,2,1,4,Hibernating,1
16646,85,1,406.8,2,2,2,6,Hibernating,1
16647,78,2,327.84,2,3,2,7,At Risk,1
16648,91,2,382.14,2,3,2,7,At Risk,1
16649,156,1,306.58,2,2,2,6,Hibernating,1
16650,56,6,1337.21,3,5,4,12,Loyal Customers,0
16651,222,1,136.2,1,2,1,4,Hibernating,1
16652,40,9,8076.42,3,5,5,13,Loyal Customers,2
16654,4,5,1110.2,5,4,4,13,Champions,2
16655,47,7,2599.66,3,5,5,13,Loyal Customers,0
16656,56,13,1235.8500000000001,3,5,4,12,Loyal Customers,0
16658,4,6,690.83,5,5,3,13,Loyal Customers,2
16660,58,3,230.3,3,4,2,9,Loyal Customers,3
16661,176,4,784.86,2,4,3,9,At Risk,0
16662,30,1,151.05,4,2,1,7,New Customers,3
16664,205,1,109.2,1,2,1,4,Hibernating,1
16666,257,1,88.65,1,2,1,4,Hibernating,1
16668,23,7,495.22,4,5,3,12,Loyal Customers,0
16670,29,9,3914.09,4,5,5,14,Champions,2
16673,315,1,171.13,1,2,1,4,Hibernating,1
16675,77,2,364.06,2,3,2,7,At Risk,1
16676,38,2,769.78,3,3,3,9,Loyal Customers,3
16677,47,2,880.62,3,3,4,10,Loyal Customers,0
16679,2,3,622.51,5,4,3,12,Loyal Customers,3
16680,170,1,350.25,2,2,2,6,Hibernating,1
16681,277,1,151.5,1,2,1,4,Hibernating,1
16683,169,1,320.25,2,2,2,6,Hibernating,1
16684,15,15,11891.49,5,5,5,15,Champions,2
16686,25,9,1866.95,4,5,5,14,Champions,2
16687,26,1,157.63,4,2,1,7,New Customers,3
16690,29,2,127.45,4,3,1,8,Loyal Customers,3
16691,54,2,178.83,3,3,1,7,Loyal Customers,1
16693,47,3,681.46,3,4,3,10,Loyal Customers,0
16694,359,1,98.30000000000001,1,2,1,4,Hibernating,1
16695,197,2,191.9,1,3,1,5,At Risk,1
16699,16,7,966.76,4,5,4,13,Champions,2
16700,2,13,3867.12,5,5,5,15,Champions,2
16701,59,13,2505.39,3,5,5,13,Loyal Customers,2
16702,51,4,1110.83,3,4,4,11,Loyal Customers,0
16704,254,2,664.16,1,3,3,7,At Risk,1
16705,38,19,14378.221,3,5,5,13,Loyal Customers,2
16707,36,4,513.25,4,4,3,11,Loyal Customers,0
16709,15,9,5716.52,5,5,5,15,Champions,2
16710,4,13,3687.7,5,5,5,15,Champions,2
16711,15,3,611.21,5,4,3,12,Loyal Customers,3
16712,37,2,621.5600000000001,3,3,3,9,Loyal Customers,3
16713,2,18,6426.25,5,5,5,15,Champions,2
16714,306,1,368.27,1,2,2,5,Hibernating,1
16715,198,1,49.18,1,2,1,4,Hibernating,1
16717,2,9,3048.65,5,5,5,15,Champions,2
16718,5,5,2827.46,5,4,5,14,Champions,2
16719,4,8,2134.39,5,5,5,15,Champions,2
16720,12,2,605.79,5,3,3,11,Loyal Customers,3
16722,2,11,3838.87,5,5,5,15,Champions,2
16723,79,2,586.8,2,3,3,8,At Risk,0
16724,40,1,147.35,3,2,1,6,Potential Loyalists,3
16725,7,8,1052.14,5,5,4,14,Champions,2
16726,19,2,705.14,4,3,3,10,Loyal Customers,3
16727,28,3,1061.45,4,4,4,12,Champions,0
16731,284,1,170.3,1,2,1,4,Hibernating,1
16732,39,3,3658.4900000000002,3,4,5,12,Loyal Customers,0
16733,165,1,259.68,2,2,2,6,Hibernating,1
16735,29,9,3914.8,4,5,5,14,Champions,2
16736,141,5,2946.48,2,4,5,11,At Risk,0
16739,172,1,463.43,2,2,3,7,Cant Lose Them,1
16740,31,1,226.91,4,2,2,8,New Customers,3
16741,261,1,173.06,1,2,1,4,Hibernating,1
16742,128,13,953.29,2,5,4,11,At Risk,0
16743,92,7,1958.7,2,5,5,12,At Risk,0
16746,19,23,6407.66,4,5,5,14,Champions,2
16748,24,9,2121.43,4,5,5,14,Champions,2
16749,227,2,1677.68,1,3,4,8,At Risk,0
16752,8,1,207.5,5,2,1,8,New Customers,3
16754,163,4,567.54,2,4,3,9,At Risk,0
16755,103,4,1389.25,2,4,4,10,At Risk,0
16756,40,6,1072.97,3,5,4,12,Loyal Customers,0
16757,45,1,163.65,3,2,1,6,Potential Loyalists,1
16760,66,1,228.0,3,2,2,7,Potential Loyalists,1
16763,374,1,352.85,1,2,2,5,Hibernating,1
16765,18,1,374.55,4,2,2,8,New Customers,3
16767,54,4,1380.8,3,4,4,11,Loyal Customers,0
16768,19,6,1079.48,4,5,4,13,Champions,0
16769,114,3,755.51,2,4,3,9,At Risk,0
16770,8,5,1152.63,5,4,4,13,Champions,2
16771,180,4,1558.03,1,4,4,9,At Risk,0
16772,59,3,2970.0,3,4,5,12,Loyal Customers,0
16773,72,2,249.65,2,3,2,7,At Risk,1
16774,59,4,895.88,3,4,4,11,Loyal Customers,0
16775,3,6,1279.63,5,5,4,14,Champions,2
16776,51,1,220.97,3,2,1,6,Potential Loyalists,1
16777,49,3,1069.56,3,4,4,11,Loyal Customers,0
16779,2,31,15784.48,5,5,5,15,Champions,2
16780,43,1,174.16,3,2,1,6,Potential Loyalists,3
16781,8,2,623.0,5,3,3,11,Loyal Customers,3
16782,1,26,7648.25,5,5,5,15,Champions,2
16783,72,1,391.95,2,2,2,6,Hibernating,1
16784,12,4,784.73,5,4,3,12,Loyal Customers,3
16785,45,1,533.78,3,2,3,8,Potential Loyalists,3
16787,33,4,1017.53,4,4,4,12,Champions,0
16788,40,3,1334.54,3,4,4,11,Loyal Customers,0
16791,19,8,2190.41,4,5,5,14,Champions,2
16792,19,3,513.08,4,4,3,11,Loyal Customers,3
16794,16,5,843.6,4,4,3,11,Loyal Customers,0
16795,1,3,2062.41,5,4,5,14,Champions,2
16797,29,5,1802.02,4,4,4,12,Champions,0
16798,190,3,841.16,1,4,3,8,At Risk,0
16799,68,2,452.78000000000003,3,3,3,9,Loyal Customers,3
16802,315,2,582.61,1,3,3,7,At Risk,1
16805,213,3,615.63,1,4,3,8,At Risk,0
16807,106,3,1002.29,2,4,4,10,At Risk,0
16809,68,4,812.74,3,4,3,10,Loyal Customers,0
16810,56,1,532.5,3,2,3,8,Potential Loyalists,3
16812,14,3,1857.93,5,4,5,14,Champions,0
16814,5,16,5781.4400000000005,5,5,5,15,Champions,2
16815,89,2,406.02,2,3,2,7,At Risk,1
16817,4,5,1200.15,5,4,4,13,Champions,2
16819,101,2,137.95,2,3,1,6,At Risk,1
16821,17,1,113.35,4,2,1,7,New Customers,3
16822,322,1,177.55,1,2,1,4,Hibernating,1
16823,23,6,1884.71,4,5,5,14,Champions,0
16824,29,1,225.6,4,2,1,7,New Customers,3
16825,14,3,786.75,5,4,3,12,Loyal Customers,3
16827,29,4,229.41,4,4,2,10,Loyal Customers,3
16829,24,1,316.1,4,2,2,8,New Customers,3
16830,78,3,881.59,2,4,4,10,At Risk,0
16831,200,1,91.8,1,2,1,4,Hibernating,1
16832,64,2,218.46,3,3,1,7,Loyal Customers,1
16833,75,2,1276.1100000000001,2,3,4,9,At Risk,0
16834,310,1,485.5,1,2,3,6,Cant Lose Them,1
16835,9,5,1357.56,5,4,4,13,Champions,2
16836,42,2,530.5,3,3,3,9,Loyal Customers,3
16838,166,2,570.76,2,3,3,8,At Risk,1
16839,5,11,3700.06,5,5,5,15,Champions,2
16840,239,2,139.85,1,3,1,5,At Risk,1
16841,64,6,2136.2400000000002,3,5,5,13,Loyal Customers,0
16843,58,18,5906.89,3,5,5,13,Loyal Customers,2
16844,198,2,614.34,1,3,3,7,At Risk,1
16845,254,1,253.88,1,2,2,5,Hibernating,1
16846,213,2,618.01,1,3,3,7,At Risk,1
16847,254,1,421.45,1,2,2,5,Hibernating,1
16848,12,3,1130.2,5,4,4,13,Champions,3
16854,53,2,1332.04,3,3,4,10,Loyal Customers,0
16856,53,2,323.09000000000003,3,3,2,8,Loyal Customers,3
16857,78,1,352.8,2,2,2,6,Hibernating,1
16858,4,10,4025.71,5,5,5,15,Champions,2
16859,52,5,839.0,3,4,3,10,Loyal Customers,0
16860,88,3,939.82,2,4,4,10,At Risk,0
16861,26,3,772.83,4,4,3,11,Loyal Customers,3
16862,183,4,574.25,1,4,3,8,At Risk,0
16863,2,2,495.72,5,3,3,11,Loyal Customers,3
16864,70,2,332.93,3,3,2,8,Loyal Customers,1
16865,37,1,130.95,3,2,1,6,Potential Loyalists,3
16867,325,1,76.74000000000001,1,2,1,4,Hibernating,1
16868,30,3,384.56,4,4,2,10,Loyal Customers,3
16870,105,1,450.16,2,2,3,7,Cant Lose Them,1
16872,63,3,345.91,3,4,2,9,Loyal Customers,3
16873,65,6,6207.37,3,5,5,13,Loyal Customers,0
16874,15,1,209.89000000000001,5,2,1,8,New Customers,3
16875,73,6,2139.0,2,5,5,12,At Risk,0
16876,39,1,136.01,3,2,1,6,Potential Loyalists,3
16880,129,1,200.1,2,2,1,5,Hibernating,1
16883,7,18,2060.81,5,5,5,15,Champions,2
16884,192,2,641.13,1,3,3,7,At Risk,1
16885,21,1,234.19,4,2,2,8,New Customers,3
16886,92,1,134.0,2,2,1,5,Hibernating,1
16887,36,2,465.84000000000003,4,3,3,10,Loyal Customers,3
16888,36,3,434.2,4,4,2,10,Loyal Customers,3
16889,33,3,907.18,4,4,4,12,Champions,0
16890,218,1,108.28999999999999,1,2,1,4,Hibernating,1
16891,7,7,1202.77,5,5,4,14,Champions,2
16892,190,2,236.56,1,3,2,6,At Risk,1
16893,2,2,249.89000000000001,5,3,2,10,Loyal Customers,3
16894,138,3,1291.84,2,4,4,10,At Risk,0
16895,74,4,900.63,2,4,4,10,At Risk,0
16896,191,1,103.95,1,2,1,4,Hibernating,1
16898,4,3,496.26,5,4,3,12,Loyal Customers,3
16899,14,2,352.71,5,3,2,10,Loyal Customers,3
16901,365,1,204.26,1,2,1,4,Hibernating,1
16903,16,2,678.55,4,3,3,10,Loyal Customers,3
16904,3,7,1345.19,5,5,4,14,Champions,2
16905,7,11,1801.17,5,5,4,14,Champions,2
16906,64,3,851.33,3,4,3,10,Loyal Customers,0
16907,1,5,722.0500000000001,5,4,3,12,Loyal Customers,2
16908,358,1,252.59,1,2,2,5,Hibernating,1
16911,271,2,255.25,1,3,2,6,At Risk,1
16912,57,4,1904.93,3,4,5,12,Loyal Customers,0
16913,287,1,62.79,1,2,1,4,Hibernating,1
16915,22,5,921.5,4,4,4,12,Champions,0
16916,8,3,523.44,5,4,3,12,Loyal Customers,3
16917,268,1,1286.8600000000001,1,2,4,7,Cant Lose Them,1
16918,58,10,2137.72,3,5,5,13,Loyal Customers,0
16919,4,14,2515.76,5,5,5,15,Champions,2
16920,47,1,355.45,3,2,2,7,Potential Loyalists,3
16921,78,2,255.03,2,3,2,7,At Risk,1
16922,208,1,611.08,1,2,3,6,Cant Lose Them,1
16923,11,12,5977.650000000001,5,5,5,15,Champions,2
16925,176,1,125.65,2,2,1,5,Hibernating,1
16926,7,5,1169.6100000000001,5,4,4,13,Champions,2
16928,9,13,1199.08,5,5,4,14,Champions,2
16931,5,3,629.4,5,4,3,12,Loyal Customers,3
16932,59,2,262.32,3,3,2,8,Loyal Customers,3
16933,25,7,2536.07,4,5,5,14,Champions,2
16934,19,4,1152.1100000000001,4,4,4,12,Champions,0
16935,17,3,530.86,4,4,3,11,Loyal Customers,3
16936,21,1,286.39,4,2,2,8,New Customers,3
16937,135,1,196.25,2,2,1,5,Hibernating,1
16938,17,5,4262.68,4,4,5,13,Champions,2
16939,124,3,433.84999999999997,2,4,2,8,At Risk,0
16940,86,5,3300.02,2,4,5,11,At Risk,0
16941,247,1,33.0,1,2,1,4,Hibernating,1
16943,175,2,482.76,2,3,3,8,At Risk,1
16944,245,1,101.36,1,2,1,4,Hibernating,1
16945,29,14,3571.98,4,5,5,14,Champions,2
16946,19,5,1222.04,4,4,4,12,Champions,0
16947,98,4,548.73,2,4,3,9,At Risk,0
16948,65,4,355.75,3,4,2,9,Loyal Customers,0
16950,3,8,2127.93,5,5,5,15,Champions,2
16952,77,3,628.22,2,4,3,9,At Risk,0
16954,15,11,3336.3199999999997,5,5,5,15,Champions,2
16955,4,4,597.3,5,4,3,12,Loyal Customers,3
16958,71,1,753.49,3,2,3,8,Potential Loyalists,3
16960,26,5,1483.83,4,4,4,12,Champions,0
16961,24,2,560.39,4,3,3,10,Loyal Customers,3
16962,45,1,251.04,3,2,2,7,Potential Loyalists,3
16964,369,2,207.85,1,3,1,5,At Risk,1
16970,262,1,71.4,1,2,1,4,Hibernating,1
16972,18,2,749.0,4,3,3,10,Loyal Customers,3
16973,22,1,127.0,4,2,1,7,New Customers,3
16974,158,2,365.5,2,3,2,7,At Risk,1
16975,59,3,926.12,3,4,4,11,Loyal Customers,0
16977,31,4,496.0,4,4,3,11,Loyal Customers,0
16978,302,2,424.55,1,3,2,6,At Risk,1
16979,19,3,856.54,4,4,3,11,Loyal Customers,3
16980,64,1,394.37,3,2,2,7,Potential Loyalists,1
16983,5,5,1547.99,5,4,4,13,Champions,2
16984,40,7,5645.01,3,5,5,13,Loyal Customers,2
16985,12,13,4969.44,5,5,5,15,Champions,2
16986,81,9,2898.55,2,5,5,12,At Risk,0
16987,12,4,904.6,5,4,4,13,Champions,3
16988,15,1,256.55,5,2,2,9,New Customers,3
16991,57,1,1041.21,3,2,4,9,Potential Loyalists,3
16992,23,8,3862.19,4,5,5,14,Champions,2
16993,99,2,1950.95,2,3,5,10,At Risk,0
16996,18,3,666.6500000000001,4,4,3,11,Loyal Customers,3
16998,80,1,107.0,2,2,1,5,Hibernating,1
17000,32,2,312.7,4,3,2,9,Loyal Customers,3
17001,12,8,2542.43,5,5,5,15,Champions,2
17002,79,4,845.5,2,4,3,9,At Risk,0
17003,38,4,828.21,3,4,3,10,Loyal Customers,0
17004,28,2,688.94,4,3,3,10,Loyal Customers,3
17005,106,2,242.2,2,3,2,7,At Risk,1
17006,28,4,853.49,4,4,3,11,Loyal Customers,0
17007,73,1,230.17000000000002,2,2,2,6,Hibernating,1
17008,65,1,81.36,3,2,1,6,Potential Loyalists,1
17009,187,1,139.82,1,2,1,4,Hibernating,1
17011,287,1,183.12,1,2,1,4,Hibernating,1
17012,361,1,360.61,1,2,2,5,Hibernating,1
17016,212,1,539.8,1,2,3,6,Cant Lose Them,1
17017,3,12,4592.81,5,5,5,15,Champions,2
17018,23,4,1367.6,4,4,4,12,Champions,0
17019,4,8,2600.31,5,5,5,15,Champions,2
17020,178,2,935.62,1,3,4,8,At Risk,0
17021,78,6,903.82,2,5,4,11,At Risk,0
17022,68,1,189.0,3,2,1,6,Potential Loyalists,1
17023,53,3,800.1800000000001,3,4,3,10,Loyal Customers,0
17025,9,4,635.07,5,4,3,12,Loyal Customers,3
17026,5,2,54.15,5,3,1,9,Loyal Customers,3
17027,82,3,433.07,2,4,2,8,At Risk,0
17028,217,3,1573.67,1,4,4,9,At Risk,0
17029,72,2,325.3,2,3,2,7,At Risk,1
17031,14,3,683.5,5,4,3,12,Loyal Customers,3
17032,183,8,2923.36,1,5,5,11,At Risk,0
17033,33,1,302.65000000000003,4,2,2,8,New Customers,3
17034,45,2,530.9,3,3,3,9,Loyal Customers,3
17035,227,2,180.06,1,3,1,5,At Risk,1
17036,19,1,176.9,4,2,1,7,New Customers,3
17038,51,1,630.77,3,2,3,8,Potential Loyalists,3
17039,240,1,1885.8700000000001,1,2,5,8,Cant Lose Them,0
17040,186,1,13.52,1,2,1,4,Hibernating,1
17041,33,3,583.71,4,4,3,11,Loyal Customers,3
17043,11,4,797.99,5,4,3,12,Loyal Customers,3
17044,10,10,6101.74,5,5,5,15,Champions,2
17045,12,2,467.24,5,3,3,11,Loyal Customers,3
17046,80,3,1080.69,2,4,4,10,At Risk,0
17047,67,3,1157.13,3,4,4,11,Loyal Customers,0
17048,73,4,1132.41,2,4,4,10,At Risk,0
17049,11,10,4273.58,5,5,5,15,Champions,2
17050,11,5,1035.41,5,4,4,13,Champions,0
17051,82,3,451.68,2,4,3,9,At Risk,0
17055,81,1,232.85000000000002,2,2,2,6,Hibernating,1
17056,374,1,128.60000000000002,1,2,1,4,Hibernating,1
17057,232,1,294.74,1,2,2,5,Hibernating,1
17059,5,5,2392.18,5,4,5,14,Champions,2
17062,1,4,645.8100000000001,5,4,3,12,Loyal Customers,3
17063,43,6,2177.39,3,5,5,13,Loyal Customers,0
17065,273,2,194.7,1,3,1,5,At Risk,1
17066,362,1,228.34,1,2,2,5,Hibernating,1
17067,360,3,261.1,1,4,2,7,At Risk,1
17068,4,27,4601.69,5,5,5,15,Champions,2
17069,9,6,2902.18,5,5,5,15,Champions,2
17070,46,1,133.18,3,2,1,6,Potential Loyalists,1
17071,17,4,1252.8400000000001,4,4,4,12,Champions,0
17072,261,1,273.35,1,2,2,5,Hibernating,1
17074,198,1,203.05,1,2,1,4,Hibernating,1
17075,65,6,1402.51,3,5,4,12,Loyal Customers,0
17076,28,3,401.67,4,4,2,10,Loyal Customers,3
17077,214,1,306.0,1,2,2,5,Hibernating,1
17080,15,5,669.91,5,4,3,12,Loyal Customers,0
17081,31,4,660.48,4,4,3,11,Loyal Customers,0
17082,30,4,2687.38,4,4,5,13,Champions,0
17083,45,6,2644.01,3,5,5,13,Loyal Customers,0
17084,32,1,1994.5,4,2,5,11,New Customers,3
17085,12,23,6285.27,5,5,5,15,Champions,2
17087,373,1,221.53,1,2,1,4,Hibernating,1
17089,22,1,128.45,4,2,1,7,New Customers,3
17090,10,6,942.8100000000001,5,5,4,14,Champions,2
17091,3,11,3936.96,5,5,5,15,Champions,2
17092,73,6,3615.16,2,5,5,12,At Risk,0
17093,228,1,235.88,1,2,2,5,Hibernating,1
17094,59,1,100.2,3,2,1,6,Potential Loyalists,1
17095,66,4,1050.21,3,4,4,11,Loyal Customers,0
17096,19,7,2675.8,4,5,5,14,Champions,2
17097,1,2,363.66,5,3,2,10,Loyal Customers,3
17098,17,3,591.07,4,4,3,11,Loyal Customers,3
17099,169,1,582.17,2,2,3,7,Cant Lose Them,1
17101,30,3,845.0,4,4,3,11,Loyal Customers,0
17103,358,1,410.38,1,2,2,5,Hibernating,1
17104,59,1,474.03000000000003,3,2,3,8,Potential Loyalists,3
17106,25,1,481.58000000000004,4,2,3,9,New Customers,3
17107,33,4,4338.91,4,4,5,13,Champions,0
17108,299,1,174.95,1,2,1,4,Hibernating,1
17109,42,2,410.42,3,3,2,8,Loyal Customers,3
17110,156,2,336.6,2,3,2,7,At Risk,1
17111,61,1,217.89000000000001,3,2,1,6,Potential Loyalists,1
17112,138,1,197.57,2,2,1,5,Hibernating,1
17113,210,6,2305.59,1,5,5,11,At Risk,0
17115,184,4,1923.99,1,4,5,10,At Risk,0
17116,284,1,348.74,1,2,2,5,Hibernating,1
17121,38,1,314.74,3,2,2,7,Potential Loyalists,3
17122,24,3,432.18,4,4,2,10,Loyal Customers,3
17123,75,2,571.87,2,3,3,8,At Risk,0
17126,17,4,1012.58,4,4,4,12,Champions,0
17127,64,5,1155.0300000000002,3,4,4,11,Loyal Customers,0
17129,156,1,31.85,2,2,1,5,Hibernating,1
17132,88,2,1120.48,2,3,4,9,At Risk,0
17133,211,2,19.98,1,3,1,5,At Risk,1
17134,78,1,212.1,2,2,1,5,Hibernating,1
17135,7,4,737.55,5,4,3,12,Loyal Customers,3
17136,298,1,176.0,1,2,1,4,Hibernating,1
17137,52,6,1099.81,3,5,4,12,Loyal Customers,0
17138,25,6,3937.65,4,5,5,14,Champions,2
17139,25,13,7927.41,4,5,5,14,Champions,2
17141,54,4,727.58,3,4,3,10,Loyal Customers,0
17142,40,3,696.25,3,4,3,10,Loyal Customers,0
17143,53,2,880.97,3,3,4,10,Loyal Customers,0
17145,148,4,2892.91,2,4,5,11,At Risk,0
17146,71,10,5051.9800000000005,3,5,5,13,Loyal Customers,2
17147,88,5,1485.36,2,4,4,10,At Risk,0
17149,87,1,143.10000000000002,2,2,1,5,Hibernating,1
17150,12,6,1357.95,5,5,4,14,Champions,2
17151,371,1,231.90000000000003,1,2,2,5,Hibernating,1
17152,61,1,327.0,3,2,2,7,Potential Loyalists,1
17155,163,5,484.28,2,4,3,9,At Risk,0
17156,127,1,591.87,2,2,3,7,Cant Lose Them,1
17157,116,16,2608.34,2,5,5,12,At Risk,0
17158,183,2,713.03,1,3,3,7,At Risk,1
17159,113,2,560.71,2,3,3,8,At Risk,1
17160,10,11,6540.09,5,5,5,15,Champions,2
17161,80,1,856.01,2,2,3,7,Cant Lose Them,1
17163,81,2,385.68,2,3,2,7,At Risk,1
17165,17,5,1635.64,4,4,4,12,Champions,0
17167,15,3,867.11,5,4,4,13,Champions,3
17168,134,1,400.2,2,2,2,6,Hibernating,1
17169,214,1,320.95,1,2,2,5,Hibernating,1
17170,10,2,178.68,5,3,1,9,Loyal Customers,3
17171,297,1,159.68,1,2,1,4,Hibernating,1
17172,66,2,381.45,3,3,2,8,Loyal Customers,3
17176,162,2,569.79,2,3,3,8,At Risk,1
17177,141,1,119.5,2,2,1,5,Hibernating,1
17178,367,1,432.96000000000004,1,2,2,5,Hibernating,1
17179,18,3,795.47,4,4,3,11,Loyal Customers,3
17180,58,7,1372.64,3,5,4,12,Loyal Customers,0
17181,231,1,69.93,1,2,1,4,Hibernating,1
17182,58,2,321.3,3,3,2,8,Loyal Customers,3
17184,205,2,198.41000000000003,1,3,1,5,At Risk,1
17185,227,3,229.46,1,4,2,7,At Risk,1
17187,162,1,160.26,2,2,1,5,Hibernating,1
17188,82,6,2090.38,2,5,5,12,At Risk,0
17189,196,3,549.72,1,4,3,8,At Risk,0
17190,39,4,831.05,3,4,3,10,Loyal Customers,0
17191,4,11,2686.45,5,5,5,15,Champions,2
17192,172,1,75.28,2,2,1,5,Hibernating,1
17193,22,2,342.9,4,3,2,9,Loyal Customers,3
17194,166,1,489.88,2,2,3,7,Cant Lose Them,1
17195,291,1,501.9,1,2,3,6,Cant Lose Them,1
17196,63,1,327.75,3,2,2,7,Potential Loyalists,1
17198,1,2,521.66,5,3,3,11,Loyal Customers,3
17199,218,1,104.08000000000001,1,2,1,4,Hibernating,1
17200,23,3,176.71,4,4,1,9,Loyal Customers,3
17201,159,3,853.32,2,4,3,9,At Risk,0
17202,56,1,160.65,3,2,1,6,Potential Loyalists,1
17203,24,4,545.71,4,4,3,11,Loyal Customers,3
17204,10,5,3171.17,5,4,5,14,Champions,2
17205,52,2,107.13,3,3,1,7,Loyal Customers,1
17207,288,1,282.54,1,2,2,5,Hibernating,1
17208,31,1,111.15,4,2,1,7,New Customers,3
17209,285,2,265.7,1,3,2,6,At Risk,1
17210,28,1,251.72,4,2,2,8,New Customers,3
17211,5,6,1729.43,5,5,4,14,Champions,2
17212,94,2,467.24,2,3,3,8,At Risk,1
17213,2,7,2401.07,5,5,5,15,Champions,2
17215,100,1,186.15,2,2,1,5,Hibernating,1
17216,190,1,63.6,1,2,1,4,Hibernating,1
17217,255,1,55.8,1,2,1,4,Hibernating,1
17218,4,9,2226.96,5,5,5,15,Champions,2
17219,52,1,144.9,3,2,1,6,Potential Loyalists,1
17220,53,7,1269.76,3,5,4,12,Loyal Customers,0
17221,227,3,593.06,1,4,3,8,At Risk,0
17222,113,5,1230.7,2,4,4,10,At Risk,0
17223,4,2,433.99,5,3,2,10,Loyal Customers,3
17224,137,1,100.86000000000001,2,2,1,5,Hibernating,1
17225,217,1,131.15,1,2,1,4,Hibernating,1
17226,80,2,299.78,2,3,2,7,At Risk,1
17227,4,7,569.71,5,5,3,13,Loyal Customers,2
17228,3,7,1259.39,5,5,4,14,Champions,2
17230,219,9,4725.16,1,5,5,11,At Risk,0
17231,25,15,3940.08,4,5,5,14,Champions,2
17233,84,2,369.98,2,3,2,7,At Risk,1
17235,8,7,1275.6200000000001,5,5,4,14,Champions,2
17236,46,6,810.33,3,5,3,11,Loyal Customers,0
17237,11,2,679.44,5,3,3,11,Loyal Customers,3
17238,7,17,3962.5,5,5,5,15,Champions,2
17239,23,3,329.35,4,4,2,10,Loyal Customers,3
17240,232,1,130.60000000000002,1,2,1,4,Hibernating,1
17241,21,12,2736.64,4,5,5,14,Champions,2
17242,92,3,1489.48,2,4,4,10,At Risk,0
17243,5,44,11221.91,5,5,5,15,Champions,2
17244,19,4,823.98,4,4,3,11,Loyal Customers,0
17245,325,1,190.1,1,2,1,4,Hibernating,1
17246,182,2,38.92,1,3,1,5,At Risk,1
17248,117,1,181.89000000000001,2,2,1,5,Hibernating,1
17249,64,1,68.03,3,2,1,6,Potential Loyalists,1
17251,18,2,529.15,4,3,3,10,Loyal Customers,3
17254,37,1,198.29,3,2,1,6,Potential Loyalists,3
17255,26,2,484.46,4,3,3,10,Loyal Customers,3
17256,236,2,56.129999999999995,1,3,1,5,At Risk,1
17257,72,2,134.53,2,3,1,6,At Risk,1
17258,32,2,417.3,4,3,2,9,Loyal Customers,3
17259,4,5,1198.31,5,4,4,13,Champions,2
17260,47,1,120.95,3,2,1,6,Potential Loyalists,1
17261,145,1,221.59,2,2,1,5,Hibernating,1
17262,2,5,492.06,5,4,3,12,Loyal Customers,3
17264,60,1,268.28,3,2,2,7,Potential Loyalists,1
17266,135,2,205.14,2,3,1,6,At Risk,1
17268,127,6,847.85,2,5,3,10,At Risk,0
17269,21,1,491.81,4,2,3,9,New Customers,3
17270,105,2,419.35,2,3,2,7,At Risk,1
17271,372,1,204.3,1,2,1,4,Hibernating,1
17273,60,1,141.12,3,2,1,6,Potential Loyalists,1
17274,31,1,465.4,4,2,3,9,New Customers,3
17275,19,1,114.1,4,2,1,7,New Customers,3
